id_transacao,data,funcionario,cargo,descricao,valor,categoria,departamento,amount,date,beneficiary
TX_2181,2008-05-05,Stanley Hudson,Vendedor,Estacionamento Central - Despesa de Transporte Local,104.55,Transporte Local,Vendas,104.55,2008-05-05,unknown
TX_2182,2008-05-06,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,14.01,Material de Escritório,Recursos Humanos,14.01,2008-05-06,unknown
TX_2183,2008-05-06,Stanley Hudson,Vendedor,Papelaria Local - Despesa de Material de Escritório,143.44,Material de Escritório,Vendas,143.44,2008-05-06,unknown
TX_2184,2008-05-06,Kelly Kapoor,Atendimento,Staples - Despesa de Material de Escritório,23.97,Material de Escritório,Atendimento ao Cliente,23.97,2008-05-06,unknown
TX_2185,2008-05-06,Andy Bernard,Vendedor,Dunkin Donuts - Despesa de Refeição,113.77,Refeição,Vendas,113.77,2008-05-06,unknown
TX_2186,2008-05-06,Toby Flenderson,RH,FedEx - Despesa de Correios,10.16,Correios,Recursos Humanos,10.16,2008-05-06,unknown
TX_2187,2008-05-06,Andy Bernard,Vendedor,Chili's - Despesa de Refeição com Cliente,170.58,Refeição com Cliente,Vendas,170.58,2008-05-06,unknown
TX_2188,2008-05-06,Phyllis Vance,Vendedor,Chili's - Despesa de Refeição com Cliente,44.18,Refeição com Cliente,Vendas,44.18,2008-05-06,unknown
TX_2189,2008-05-06,Creed Bratton,Qualidade,Água Crystal - Despesa de Copa e Cozinha,10.35,Copa e Cozinha,Qualidade,10.35,2008-05-06,unknown
TX_2190,2008-05-06,Pam Beesly,Recepcionista,Dunder Mifflin Warehouse - Despesa de Logística,22.0,Logística,Administrativo,22.0,2008-05-06,unknown
TX_2191,2008-05-06,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,25.74,Diversos,Atendimento ao Cliente,25.74,2008-05-06,unknown
TX_2192,2008-05-06,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,30.95,Material de Escritório,Recursos Humanos,30.95,2008-05-06,unknown
TX_2193,2008-05-06,Stanley Hudson,Vendedor,Cugino's - Despesa de Refeição com Cliente,99.86,Refeição com Cliente,Vendas,99.86,2008-05-06,unknown
TX_2194,2008-05-06,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,3.29,Copa e Cozinha,Recursos Humanos,3.29,2008-05-06,unknown
TX_2195,2008-05-06,Stanley Hudson,Vendedor,Dunkin Donuts - Despesa de Refeição,57.07,Refeição,Vendas,57.07,2008-05-06,unknown
TX_2196,2008-05-06,Kevin Malone,Contador,Staples - Despesa de Material de Escritório,64.58,Material de Escritório,Contabilidade,64.58,2008-05-06,unknown
TX_2197,2008-05-06,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,41.42,Manutenção,Administrativo,41.42,2008-05-06,unknown
TX_2198,2008-05-06,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,45.37,Transporte Local,Vendas,45.37,2008-05-06,unknown
TX_2199,2008-05-06,Jim Halpert,Vendedor,Dunkin Donuts - Despesa de Refeição,36.01,Refeição,Vendas,36.01,2008-05-06,unknown
TX_2200,2008-05-06,Phyllis Vance,Vendedor,Papelaria Local - Despesa de Material de Escritório,124.13,Material de Escritório,Vendas,124.13,2008-05-06,unknown
TX_2201,2008-05-06,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,11.61,Copa e Cozinha,Recursos Humanos,11.61,2008-05-06,unknown
TX_2202,2008-05-06,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,7.54,Manutenção,Depósito,7.54,2008-05-06,unknown
TX_2203,2008-05-06,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,56.87,Manutenção,Contabilidade,56.87,2008-05-06,unknown
TX_2204,2008-05-06,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,15.51,Manutenção,Contabilidade,15.51,2008-05-06,unknown
TX_2205,2008-05-06,Michael Scott,Gerente Regional,Hertz Rent-a-Car - Despesa de Viagem,85.11,Viagem,Gerência,85.11,2008-05-06,unknown
TX_2206,2008-05-06,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,5.6,Manutenção,Administrativo,5.6,2008-05-06,unknown
TX_2207,2008-05-06,Dwight Schrute,Vendedor,Chili's - Despesa de Refeição com Cliente,26.91,Refeição com Cliente,Vendas,26.91,2008-05-06,unknown
TX_2208,2008-05-06,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,107.22,Transporte Local,Vendas,107.22,2008-05-06,unknown
TX_2209,2008-05-06,Darryl Philbin,Chefe de Depósito,Dunder Mifflin Warehouse - Despesa de Logística,27.82,Logística,Depósito,27.82,2008-05-06,unknown
TX_2210,2008-05-06,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,26.1,Copa e Cozinha,Contabilidade,26.1,2008-05-06,unknown
TX_2211,2008-05-06,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,67.02,Manutenção,Contabilidade,67.02,2008-05-06,unknown
TX_2212,2008-05-06,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,59.3,Copa e Cozinha,Contabilidade,59.3,2008-05-06,unknown
TX_2213,2008-05-06,Andy Bernard,Vendedor,Papelaria Local - Despesa de Material de Escritório,66.12,Material de Escritório,Vendas,66.12,2008-05-06,unknown
TX_2214,2008-05-06,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,27.58,Logística,Qualidade,27.58,2008-05-06,unknown
TX_2215,2008-05-06,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,17.65,Copa e Cozinha,Depósito,17.65,2008-05-06,unknown
TX_2216,2008-05-06,Darryl Philbin,Chefe de Depósito,Dunder Mifflin Warehouse - Despesa de Logística,28.34,Logística,Depósito,28.34,2008-05-06,unknown
TX_2217,2008-05-06,Darryl Philbin,Chefe de Depósito,Vending Machine - Despesa de Diversos,2.94,Diversos,Depósito,2.94,2008-05-06,unknown
TX_2218,2008-05-06,Stanley Hudson,Vendedor,Chili's - Despesa de Refeição com Cliente,28.93,Refeição com Cliente,Vendas,28.93,2008-05-06,unknown
TX_2219,2008-05-06,Michael Scott,Gerente Regional,Estacionamento Central - Despesa de Transporte Local,165.62,Transporte Local,Gerência,165.62,2008-05-06,unknown
TX_2220,2008-05-06,Jim Halpert,Vendedor,Hertz Rent-a-Car - Despesa de Viagem,81.77,Viagem,Vendas,81.77,2008-05-06,unknown
TX_2221,2008-05-06,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,32.51,Logística,Contabilidade,32.51,2008-05-06,unknown
TX_2222,2008-05-06,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,54.91,Material de Escritório,Administrativo,54.91,2008-05-06,unknown
TX_2223,2008-05-06,Phyllis Vance,Vendedor,Dunkin Donuts - Despesa de Refeição,131.27,Refeição,Vendas,131.27,2008-05-06,unknown
TX_2224,2008-05-06,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,26.19,Copa e Cozinha,Depósito,26.19,2008-05-06,unknown
TX_2225,2008-05-06,Kelly Kapoor,Atendimento,Manutenção de Copiadora - Despesa de Manutenção,10.14,Manutenção,Atendimento ao Cliente,10.14,2008-05-06,unknown
TX_2226,2008-05-07,Michael Scott,Gerente Regional,Velas Serenity by Jan (Kits Clientes),180.0,Marketing,Gerência,180.0,2008-05-07,unknown
TX_2227,2008-05-07,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,147.34,Transporte Local,Vendas,147.34,2008-05-07,unknown
TX_2228,2008-05-07,Creed Bratton,Qualidade,Staples - Despesa de Material de Escritório,37.41,Material de Escritório,Qualidade,37.41,2008-05-07,unknown
TX_2229,2008-05-07,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,39.33,Copa e Cozinha,Depósito,39.33,2008-05-07,unknown
TX_2230,2008-05-07,Pam Beesly,Recepcionista,Dunder Mifflin Warehouse - Despesa de Logística,39.4,Logística,Administrativo,39.4,2008-05-07,unknown
TX_2231,2008-05-07,Meredith Palmer,Rel. Fornecedores,Manutenção de Copiadora - Despesa de Manutenção,24.49,Manutenção,Suprimentos,24.49,2008-05-07,unknown
TX_2232,2008-05-07,Pam Beesly,Recepcionista,FedEx - Despesa de Correios,13.62,Correios,Administrativo,13.62,2008-05-07,unknown
TX_2233,2008-05-07,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,18.64,Diversos,Recursos Humanos,18.64,2008-05-07,unknown
TX_2234,2008-05-07,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,20.29,Logística,Contabilidade,20.29,2008-05-07,unknown
TX_2235,2008-05-07,Michael Scott,Gerente Regional,Chili's - Despesa de Refeição com Cliente,173.63,Refeição com Cliente,Gerência,173.63,2008-05-07,unknown
TX_2236,2008-05-07,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,37.44,Manutenção,Contabilidade,37.44,2008-05-07,unknown
TX_2237,2008-05-07,Andy Bernard,Vendedor,Chili's - Despesa de Refeição com Cliente,81.85,Refeição com Cliente,Vendas,81.85,2008-05-07,unknown
TX_2238,2008-05-07,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,37.08,Manutenção,Depósito,37.08,2008-05-07,unknown
TX_2239,2008-05-07,Stanley Hudson,Vendedor,Cugino's - Despesa de Refeição com Cliente,178.15,Refeição com Cliente,Vendas,178.15,2008-05-07,unknown
TX_2240,2008-05-07,Stanley Hudson,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,46.88,Refeição com Cliente,Vendas,46.88,2008-05-07,unknown
TX_2241,2008-05-07,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,61.92,Manutenção,Contabilidade,61.92,2008-05-07,unknown
TX_2242,2008-05-07,Phyllis Vance,Vendedor,Chili's - Despesa de Refeição com Cliente,169.05,Refeição com Cliente,Vendas,169.05,2008-05-07,unknown
TX_2243,2008-05-07,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,13.22,Manutenção,Contabilidade,13.22,2008-05-07,unknown
TX_2244,2008-05-07,Kelly Kapoor,Atendimento,Staples - Despesa de Material de Escritório,11.02,Material de Escritório,Atendimento ao Cliente,11.02,2008-05-07,unknown
TX_2245,2008-05-07,Darryl Philbin,Chefe de Depósito,Vending Machine - Despesa de Diversos,34.08,Diversos,Depósito,34.08,2008-05-07,unknown
TX_2246,2008-05-07,Kevin Malone,Contador,FedEx - Despesa de Correios,43.32,Correios,Contabilidade,43.32,2008-05-07,unknown
TX_2247,2008-05-07,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,13.06,Material de Escritório,Depósito,13.06,2008-05-07,unknown
TX_2248,2008-05-07,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,64.57,Material de Escritório,Administrativo,64.57,2008-05-07,unknown
TX_2249,2008-05-07,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,6.97,Material de Escritório,Contabilidade,6.97,2008-05-07,unknown
TX_2250,2008-05-07,Michael Scott,Gerente Regional,Amtrak Train - Despesa de Viagem,143.96,Viagem,Gerência,143.96,2008-05-07,unknown
TX_2251,2008-05-07,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,22.61,Material de Escritório,Depósito,22.61,2008-05-07,unknown
TX_2252,2008-05-07,Stanley Hudson,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,71.89,Refeição com Cliente,Vendas,71.89,2008-05-07,unknown
TX_2253,2008-05-07,Dwight Schrute,Vendedor,Cugino's - Despesa de Refeição com Cliente,147.57,Refeição com Cliente,Vendas,147.57,2008-05-07,unknown
TX_2254,2008-05-07,Jim Halpert,Vendedor,Dunkin Donuts - Despesa de Refeição,70.36,Refeição,Vendas,70.36,2008-05-07,unknown
TX_2255,2008-05-07,Jim Halpert,Vendedor,Papelaria Local - Despesa de Material de Escritório,58.71,Material de Escritório,Vendas,58.71,2008-05-07,unknown
TX_2256,2008-05-07,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,44.62,Logística,Contabilidade,44.62,2008-05-07,unknown
TX_2257,2008-05-07,Oscar Martinez,Contador,FedEx - Despesa de Correios,43.12,Correios,Contabilidade,43.12,2008-05-07,unknown
TX_2258,2008-05-07,Kelly Kapoor,Atendimento,Dunder Mifflin Warehouse - Despesa de Logística,27.48,Logística,Atendimento ao Cliente,27.48,2008-05-07,unknown
TX_2259,2008-05-07,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,32.82,Logística,Qualidade,32.82,2008-05-07,unknown
TX_2260,2008-05-07,Creed Bratton,Qualidade,FedEx - Despesa de Correios,38.14,Correios,Qualidade,38.14,2008-05-07,unknown
TX_2261,2008-05-07,Dwight Schrute,Vendedor,Papelaria Local - Despesa de Material de Escritório,31.15,Material de Escritório,Vendas,31.15,2008-05-07,unknown
TX_2262,2008-05-08,Michael Scott,Gerente Regional,Delta Airlines - Despesa de Viagem,136.41,Viagem,Gerência,136.41,2008-05-08,unknown
TX_2263,2008-05-08,Meredith Palmer,Rel. Fornecedores,Água Crystal - Despesa de Copa e Cozinha,7.47,Copa e Cozinha,Suprimentos,7.47,2008-05-08,unknown
TX_2264,2008-05-08,Dwight Schrute,Vendedor,Cugino's - Despesa de Refeição com Cliente,89.42,Refeição com Cliente,Vendas,89.42,2008-05-08,unknown
TX_2265,2008-05-08,Kelly Kapoor,Atendimento,Manutenção de Copiadora - Despesa de Manutenção,10.98,Manutenção,Atendimento ao Cliente,10.98,2008-05-08,unknown
TX_2266,2008-05-08,Kelly Kapoor,Atendimento,Staples - Despesa de Material de Escritório,32.57,Material de Escritório,Atendimento ao Cliente,32.57,2008-05-08,unknown
TX_2267,2008-05-08,Kelly Kapoor,Atendimento,Manutenção de Copiadora - Despesa de Manutenção,17.38,Manutenção,Atendimento ao Cliente,17.38,2008-05-08,unknown
TX_2268,2008-05-08,Pam Beesly,Recepcionista,FedEx - Despesa de Correios,6.13,Correios,Administrativo,6.13,2008-05-08,unknown
TX_2269,2008-05-08,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,75.78,Material de Escritório,Contabilidade,75.78,2008-05-08,unknown
TX_2270,2008-05-08,Creed Bratton,Qualidade,Manutenção de Copiadora - Despesa de Manutenção,28.21,Manutenção,Qualidade,28.21,2008-05-08,unknown
TX_2271,2008-05-08,Toby Flenderson,RH,FedEx - Despesa de Correios,14.42,Correios,Recursos Humanos,14.42,2008-05-08,unknown
TX_2272,2008-05-08,Dwight Schrute,Vendedor,Papelaria Local - Despesa de Material de Escritório,139.44,Material de Escritório,Vendas,139.44,2008-05-08,unknown
TX_2273,2008-05-08,Kevin Malone,Contador,Staples - Despesa de Material de Escritório,26.15,Material de Escritório,Contabilidade,26.15,2008-05-08,unknown
TX_2274,2008-05-08,Jim Halpert,Vendedor,Chili's - Despesa de Refeição com Cliente,173.68,Refeição com Cliente,Vendas,173.68,2008-05-08,unknown
TX_2275,2008-05-08,Meredith Palmer,Rel. Fornecedores,Manutenção de Copiadora - Despesa de Manutenção,39.51,Manutenção,Suprimentos,39.51,2008-05-08,unknown
TX_2276,2008-05-08,Creed Bratton,Qualidade,Manutenção de Copiadora - Despesa de Manutenção,5.19,Manutenção,Qualidade,5.19,2008-05-08,unknown
TX_2277,2008-05-08,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,42.38,Copa e Cozinha,Contabilidade,42.38,2008-05-08,unknown
TX_2278,2008-05-08,Andy Bernard,Vendedor,Cugino's - Despesa de Refeição com Cliente,113.2,Refeição com Cliente,Vendas,113.2,2008-05-08,unknown
TX_2279,2008-05-08,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,19.68,Manutenção,Contabilidade,19.68,2008-05-08,unknown
TX_2280,2008-05-08,Toby Flenderson,RH,Dunder Mifflin Warehouse - Despesa de Logística,31.44,Logística,Recursos Humanos,31.44,2008-05-08,unknown
TX_2281,2008-05-08,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,76.38,Manutenção,Administrativo,76.38,2008-05-08,unknown
TX_2282,2008-05-08,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,24.25,Manutenção,Administrativo,24.25,2008-05-08,unknown
TX_2283,2008-05-08,Andy Bernard,Vendedor,Chili's - Despesa de Refeição com Cliente,161.68,Refeição com Cliente,Vendas,161.68,2008-05-08,unknown
TX_2284,2008-05-08,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,30.23,Copa e Cozinha,Contabilidade,30.23,2008-05-08,unknown
TX_2285,2008-05-08,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,25.37,Logística,Suprimentos,25.37,2008-05-08,unknown
TX_2286,2008-05-08,Michael Scott,Gerente Regional,Chili's - Despesa de Refeição com Cliente,206.76,Refeição com Cliente,Gerência,206.76,2008-05-08,unknown
TX_2287,2008-05-08,Jim Halpert,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,119.14,Refeição com Cliente,Vendas,119.14,2008-05-08,unknown
TX_2288,2008-05-08,Toby Flenderson,RH,FedEx - Despesa de Correios,16.42,Correios,Recursos Humanos,16.42,2008-05-08,unknown
TX_2289,2008-05-08,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,2.39,Diversos,Recursos Humanos,2.39,2008-05-08,unknown
TX_2290,2008-05-08,Andy Bernard,Vendedor,Cugino's - Despesa de Refeição com Cliente,18.76,Refeição com Cliente,Vendas,18.76,2008-05-08,unknown
TX_2291,2008-05-08,Andy Bernard,Vendedor,Cugino's - Despesa de Refeição com Cliente,86.06,Refeição com Cliente,Vendas,86.06,2008-05-08,unknown
TX_2292,2008-05-08,Dwight Schrute,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,115.0,Refeição com Cliente,Vendas,115.0,2008-05-08,unknown
TX_2293,2008-05-08,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,42.01,Manutenção,Contabilidade,42.01,2008-05-08,unknown
TX_2294,2008-05-08,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,24.63,Copa e Cozinha,Recursos Humanos,24.63,2008-05-08,unknown
TX_2295,2008-05-08,Jim Halpert,Vendedor,Gasolina Shell - Despesa de Transporte Local,116.67,Transporte Local,Vendas,116.67,2008-05-08,unknown
TX_2296,2008-05-08,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,2.21,Copa e Cozinha,Depósito,2.21,2008-05-08,unknown
TX_2297,2008-05-08,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,56.13,Logística,Contabilidade,56.13,2008-05-08,unknown
TX_2298,2008-05-08,Stanley Hudson,Vendedor,Dunkin Donuts - Despesa de Refeição,78.2,Refeição,Vendas,78.2,2008-05-08,unknown
TX_2299,2008-05-08,Dwight Schrute,Vendedor,Papelaria Local - Despesa de Material de Escritório,139.49,Material de Escritório,Vendas,139.49,2008-05-08,unknown
TX_2300,2008-05-08,Kelly Kapoor,Atendimento,Staples - Despesa de Material de Escritório,20.66,Material de Escritório,Atendimento ao Cliente,20.66,2008-05-08,unknown
TX_2301,2008-05-08,Phyllis Vance,Vendedor,Dunkin Donuts - Despesa de Refeição,86.58,Refeição,Vendas,86.58,2008-05-08,unknown
TX_2302,2008-05-08,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,80.39,Transporte Local,Vendas,80.39,2008-05-08,unknown
TX_2303,2008-05-09,Creed Bratton,Qualidade,Limpeza a Seco (Cadeira),12.0,Manutenção,Qualidade,12.0,2008-05-09,unknown
TX_2304,2008-05-09,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,43.39,Material de Escritório,Administrativo,43.39,2008-05-09,unknown
TX_2305,2008-05-09,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,18.23,Diversos,Atendimento ao Cliente,18.23,2008-05-09,unknown
TX_2306,2008-05-09,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,33.42,Manutenção,Depósito,33.42,2008-05-09,unknown
TX_2307,2008-05-09,Kevin Malone,Contador,FedEx - Despesa de Correios,16.76,Correios,Contabilidade,16.76,2008-05-09,unknown
TX_2308,2008-05-09,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,30.78,Manutenção,Contabilidade,30.78,2008-05-09,unknown
TX_2309,2008-05-09,Pam Beesly,Recepcionista,FedEx - Despesa de Correios,26.26,Correios,Administrativo,26.26,2008-05-09,unknown
TX_2310,2008-05-09,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,68.88,Copa e Cozinha,Contabilidade,68.88,2008-05-09,unknown
TX_2311,2008-05-09,Andy Bernard,Vendedor,Gasolina Shell - Despesa de Transporte Local,107.43,Transporte Local,Vendas,107.43,2008-05-09,unknown
TX_2312,2008-05-09,Meredith Palmer,Rel. Fornecedores,Água Crystal - Despesa de Copa e Cozinha,25.24,Copa e Cozinha,Suprimentos,25.24,2008-05-09,unknown
TX_2313,2008-05-09,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,2.41,Copa e Cozinha,Recursos Humanos,2.41,2008-05-09,unknown
